"","community","year","total_pop","mean_college","mean_hs","mean_assoc","mean_white","mean_black","mean_asian","mean_hispanic","mean_employed","mean_unemployed","mean_male","mean_female","median_age","median_income"
"134","BRIDGEPORT",2013,32639,9.4607225594,19.881169493,4.1620633329,45.7581058,2.4040010006,35.688527062,27.018359587,48.43824792,8.4093391592,48.788214142,51.211785858,35.7,44157
"135","BRIDGEPORT",2014,31939,10.0627045127,19.634200895,4.6075104073,49.168605247,2.8787908047,34.979541414,27.062919812,49.558228533,7.607477419,49.747730595,50.252269405,36.9,42561
"136","BRIDGEPORT",2015,33939,10.4689270008,20.053217436,5.2418570263,47.975797627,3.0171990877,36.054796091,26.731557981,49.258749309,6.453566497,50.332866638,49.667133362,37.7,46029.5
"137","BRIDGEPORT",2016,32853,12.2308604053,19.845919815,4.5034415961,48.418027676,2.8855146136,38.165503659,24.328347276,49.223651181,5.6425568181,49.722678451,50.277321549,37.9,43179.5
"138","BRIDGEPORT",2017,33696,14.3911278419,18.948496858,4.1629058402,47.043239635,2.7566424352,39.640120833,23.418341952,50.289336609,4.985192121,50.028881973,49.971118027,37,49191.5
"139","BRIDGEPORT",2018,33888,14.773706519,17.575397752,3.8061311669,46.615047916,2.7622697339,40.158385906,23.106985149,50.785934974,4.5473883273,49.912128061,50.087871939,36.8,50788.5
"140","BRIDGEPORT",2019,34540,15.7022882308,17.512487302,3.6999739285,45.64413819,3.0268380101,40.628339913,21.5265496593,51.746614819,3.9186562713,49.946878761,50.053121239,37.55,58381
"141","BRIDGEPORT",2020,32901,16.9677884123,17.320442383,2.9030981342,44.35246308,2.0910808282,42.464434555,20.046583362,51.509034045,3.6608989365,49.944939845,50.027662895,38.5,58944
"142","BRIDGEPORT",2021,34427,16.969523267,15.8393324834,3.3207520742,42.910109553,2.1980409249,41.611013447,21.6404732867,52.538774032,3.6439210856,50.486963824,49.487118249,37.75,62829.5
"143","BRIDGEPORT",2022,33221,16.7408216288,16.5516306651,3.6654036395,39.411229722,2.5280474788,42.867880767,19.531546705,53.765874,3.9938414823,51.294815447,48.67788701,36.95,67645.5
"144","BRIGHTON PARK",2010,44148,3.8823195346,14.298524974,2.4044257746,64.132869314,1.2491324964,7.2426604205,83.849097015,40.146632004,6.5142115261,51.12818467,48.796539737,26.95,36587
"145","BRIGHTON PARK",2011,44148,3.8823195346,14.298524974,2.4044257746,64.132869314,1.2491324964,7.2426604205,83.849097015,40.146632004,6.5142115261,51.12818467,48.796539737,26.95,36587
"146","BRIGHTON PARK",2012,44148,3.8823195346,14.298524974,2.4044257746,64.132869314,1.2491324964,7.2426604205,83.849097015,40.146632004,6.5142115261,51.12818467,48.796539737,26.95,36587
"147","BRIGHTON PARK",2013,43567,3.7478519629,14.873437844,2.7242201214,62.780263388,1.6859880555,8.1014099707,82.992056743,39.832635724,6.9468128634,51.446483197,48.503298505,29.9,35483
"148","BRIGHTON PARK",2014,44130,3.2491954675,14.404489588,2.8726694129,61.608566372,1.4085664396,7.3974216395,84.627456362,40.386674108,7.1618272732,51.859577699,48.116855923,30.5,34555.5
"149","BRIGHTON PARK",2015,44202,3.7379863572,14.9043955812,2.9224946005,57.564452643,2.2461724703,7.5961197329,84.235271611,40.797736833,6.1575986236,51.440137415,48.553290123,31.45,35666
"150","BRIGHTON PARK",2016,44231,3.8180682698,15.233881229,2.6847112074,53.895972077,1.6508589843,8.1208231119,84.087616262,41.812429804,5.8307124118,52.607168546,47.386088365,30.5,39960.5
"151","BRIGHTON PARK",2017,44813,4.1963095786,16.173801724,2.7007181339,49.230964955,1.6593828886,9.078152755,82.435055717,42.252555379,5.1959572856,52.050970989,47.921299375,30.35,40214.5
"152","BRIGHTON PARK",2018,45031,4.199098091,18.544970123,2.8370352616,48.166390958,2.0392511155,9.0184168463,82.332389466,42.738315887,5.0193736026,51.727182493,48.252741251,30.35,42313.5
"153","BRIGHTON PARK",2019,44156,4.8463507032,19.960009897,2.6989612978,46.703319628,2.1505580353,11.0374080034,80.437589285,43.26127321,4.6002912976,51.607221539,48.335402527,30.85,44717
"154","BRIGHTON PARK",2020,42728,4.8121377677,20.008616926,2.6492753089,42.855482275,1.8352461017,11.7641006795,78.988635504,42.466982981,5.3115184822,51.036841082,48.93299806,31.15,42658
"155","BRIGHTON PARK",2021,43197,5.2905941849,20.574311918,3.3832797729,38.581037167,1.6269379024,11.6885355107,79.156294361,42.295286706,4.5707541956,50.0797042,49.884109519,32,46737.5
"156","BRIGHTON PARK",2022,42243,5.9907003415,20.307776298,3.6294398826,33.312951748,1.9445768411,12.109906573,78.607043735,44.322284374,4.6903567659,51.206583769,48.749420794,32.8,53233
"157","BURNSIDE",2010,3508,1.425313569,13.54047891,4.247434436,0.570125428,99.42987457,0,0,33.6659065,7.668187001,46.12314709,53.87685291,30.9,27500
"158","BURNSIDE",2011,3508,1.425313569,13.54047891,4.247434436,0.570125428,99.42987457,0,0,33.6659065,7.668187001,46.12314709,53.87685291,30.9,27500
"159","BURNSIDE",2012,3508,1.425313569,13.54047891,4.247434436,0.570125428,99.42987457,0,0,33.6659065,7.668187001,46.12314709,53.87685291,30.9,27500
"160","BURNSIDE",2013,2837,2.819880155,10.60979908,5.81600282,0.634473035,99.36552697,0,0,29.57349313,7.402185407,48.25519915,51.74480085,37.8,19083
"161","BURNSIDE",2014,2618,2.902979374,17.41787624,5.38579068,0,100,0,0,34.72116119,6.684491979,51.52788388,48.47211612,40.3,25417
"162","BURNSIDE",2015,2601,1.691657055,16.91657055,4.844290657,0,100,0,0,32.87197232,8.996539792,52.82583622,47.17416378,38.4,23274
"163","BURNSIDE",2016,2442,4.013104013,13.92301392,5.692055692,0.45045045,99.05814906,0,0,34.3980344,7.73955774,52.45700246,47.54299754,38.8,23684
"164","BURNSIDE",2017,2254,5.456965395,22.84826974,5.590062112,1.90771961,97.47116238,0,1.464063886,38.4649512,11.04702751,51.86335404,48.13664596,45.6,24821
"165","BURNSIDE",2018,2336,4.66609589,26.24143836,4.922945205,2.011986301,96.96061644,0,1.58390411,37.75684932,10.61643836,50.85616438,49.14383562,45.3,25287
"166","BURNSIDE",2019,2006,5.732801595,24.37686939,4.287138584,2.442671984,96.26121635,0,1.944167498,39.73080758,10.01994018,49.55134596,50.44865404,45.8,28864
"167","BURNSIDE",2020,2180,9.403669725,22.11009174,4.403669725,4.403669725,88.89908257,0,7.155963303,42.11009174,7.981651376,49.72477064,50.27522936,50,39611
"168","BURNSIDE",2021,2652,7.390648567,20.88989442,5.429864253,2.677224736,90.08295626,0,5.20361991,38.7254902,10.59577677,42.3453997,57.6546003,42.9,45294
"169","BURNSIDE",2022,2246,8.147818344,15.9839715,4.986642921,1.7809439,90.02671416,0,4.853072128,37.4443455,7.257346394,40.56099733,59.43900267,46.2,45855
"170","CALUMET HEIGHTS",2010,14382,11.0047623554,12.610451368,6.1270364,1.627339788,95.24750483,0.0426049908,4.2204457622,36.414616656,9.0211209364,43.70887772,56.29112228,47.4,56698
"171","CALUMET HEIGHTS",2011,14382,11.0047623554,12.610451368,6.1270364,1.627339788,95.24750483,0.0426049908,4.2204457622,36.414616656,9.0211209364,43.70887772,56.29112228,47.4,56698
"172","CALUMET HEIGHTS",2012,14382,11.0047623554,12.610451368,6.1270364,1.627339788,95.24750483,0.0426049908,4.2204457622,36.414616656,9.0211209364,43.70887772,56.29112228,47.4,56698
"173","CALUMET HEIGHTS",2013,13854,11.7585209436,12.741541116,6.3403683188,2.8725139082,94.089968282,0.0407651302,5.0159154332,35.941350502,10.4708007316,42.584775478,57.415224522,47.5,58750
"174","CALUMET HEIGHTS",2014,13400,12.178202659,14.091329224,7.0201111062,3.1711965296,93.901331842,0.129749152,4.0712114592,34.16890474,10.1925962908,41.74945965,58.25054035,47.3,54405
"175","CALUMET HEIGHTS",2015,13732,12.192406818,14.2686462972,6.9416615316,3.5094847608,94.520084236,0.0831946756,3.5389098648,37.992575094,9.0633138194,42.250787126,57.749212874,47.9,50774
"176","CALUMET HEIGHTS",2016,13306,12.2195841156,15.152896772,7.0135958542,2.4141935704,95.83888725,0.1261710344,3.2851206728,39.502163882,7.8650332672,43.600185666,56.399814334,50.1,44514
"177","CALUMET HEIGHTS",2017,13188,14.1549219046,15.913226555,6.4016160616,3.1166617058,95.508639774,0.1393316748,3.1150582632,40.442890664,6.645865192,43.858008732,56.141991268,50.3,39329
"178","CALUMET HEIGHTS",2018,12956,14.149615128,15.8276718062,7.0243982212,2.9491706764,95.315040864,0.1813853796,3.1982610044,42.040064336,5.733687955,43.240893094,56.759106906,49.4,45441
"179","CALUMET HEIGHTS",2019,12815,15.0478416994,15.656694434,6.7596279926,3.3620236902,94.37455772,0.0612453216,3.4987984222,43.556349838,4.71818904,43.135065592,56.864934408,49.2,47059
"180","CALUMET HEIGHTS",2020,12343,18.128208721,15.1981442728,6.9010639696,3.1813587984,93.708059068,0.0550395596,4.48772992,43.675383572,4.0281570348,41.021048708,58.978951292,49.9,49286
"181","CALUMET HEIGHTS",2021,12843,16.568459638,15.1928187418,6.6937876128,1.6569854644,94.695521786,0,3.2224393324,43.895333122,4.1485526378,41.776074786,58.223925214,49.7,62537
"182","CALUMET HEIGHTS",2022,12087,17.421703584,13.0903050404,7.6271876376,1.1244393544,94.54754131,0.0678236584,4.7590074982,42.661246154,3.6512475624,39.310892332,60.689107668,51.9,57839
"183","CHATHAM",2010,33244,9.1872281722,15.600547725,5.4491744533,0.6515987101,97.726859953,0.0903241539,0.4237178303,34.816302903,10.9845834557,42.895452199,57.104547801,38.35,29144.5
"184","CHATHAM",2011,33244,9.1872281722,15.600547725,5.4491744533,0.6515987101,97.726859953,0.0903241539,0.4237178303,34.816302903,10.9845834557,42.895452199,57.104547801,38.35,29144.5
"185","CHATHAM",2012,33244,9.1872281722,15.600547725,5.4491744533,0.6515987101,97.726859953,0.0903241539,0.4237178303,34.816302903,10.9845834557,42.895452199,57.104547801,38.35,29144.5
"186","CHATHAM",2013,31898,9.9563766171,15.530431722,5.8072586755,0.5261095513,98.244515553,0.1030485436,0.4326090795,35.022972964,11.3825005715,42.539174715,57.460825285,40.4,33903
"187","CHATHAM",2014,31493,11.0090084228,16.4746335822,5.1993900165,0.6058019725,97.852683067,0.2757088321,0.6475990227,36.995277007,11.0636210628,43.595363781,56.404636219,39.3,35605
"188","CHATHAM",2015,31359,8.625626658,17.13351948,5.6315202859,1.084377136,97.283796542,0.3089380233,0.8046304871,36.769557246,10.1365086033,43.775251879,56.224748121,40.65,36352
"189","CHATHAM",2016,30946,9.1116435518,16.711096695,5.2488668895,1.3670421406,97.047778471,0.2552444165,0.8861691759,38.195170413,9.7110697387,44.15176568,55.84823432,40.95,33203
"190","CHATHAM",2017,31071,10.1265565136,15.3418921832,5.7702850033,1.6084024249,96.824846529,0.3340909129,1.009204572,39.029697695,9.0959696192,44.019012436,55.980987564,41,34646
"191","CHATHAM",2018,30653,9.9213721822,16.614703134,5.475530258,1.9288305686,96.451050188,0.5709910777,1.0328172755,39.442158997,7.6690290782,44.579971498,55.420028502,42.65,30407
"192","CHATHAM",2019,30967,11.0915747779,16.383464432,5.322309486,2.1671321575,96.302437303,0.4403068129,0.9738387649,39.715203573,7.3999102822,44.760260638,55.239739362,41.6,33921
"193","CHATHAM",2020,31363,12.920069084,15.2690442527,4.9049380524,1.3633511662,97.020197645,0.2779703195,0.9736815078,39.393916417,7.594252405,42.760989607,57.206904952,44.05,38829
"194","CHATHAM",2021,32486,13.6772416833,13.8890381038,6.018753093,1.1981570162,97.011236171,0.3013649468,0.9297965985,40.037617369,6.8372596376,44.130261668,55.732601064,41.55,41958.5
"195","CHATHAM",2022,31341,13.8321861376,13.7837231275,4.4792290191,1.7025123884,93.808733014,0.3260077249,3.2689175142,40.714605465,7.2872219528,43.119438119,56.724666743,42.15,40147.5
"196","CHICAGO LAWN",2010,54807,3.77298242345455,16.4344160018182,2.71464592772727,11.7164698712727,56.2058067314545,0.739467300181818,39.0174305323636,33.7043450745455,7.12062545927273,46.0904697636364,53.8866131527273,27.9,33787
"197","CHICAGO LAWN",2011,54807,3.77298242345455,16.4344160018182,2.71464592772727,11.7164698712727,56.2058067314545,0.739467300181818,39.0174305323636,33.7043450745455,7.12062545927273,46.0904697636364,53.8866131527273,27.9,33787
"198","CHICAGO LAWN",2012,54807,3.77298242345455,16.4344160018182,2.71464592772727,11.7164698712727,56.2058067314545,0.739467300181818,39.0174305323636,33.7043450745455,7.12062545927273,46.0904697636364,53.8866131527273,27.9,33787
"199","CHICAGO LAWN",2013,55598,3.54594823227273,16.9646324818182,2.54147898854545,13.7514155021818,53.6772263346364,0.858196023272727,41.1819286634545,33.6299986872727,8.61490700745455,45.4504964090909,54.5293277627273,28.3,32109
"200","CHICAGO LAWN",2014,56293,3.66644645209091,17.3796619854545,2.704787206,13.847715086,52.348721757,0.817018106727273,42.9329086475455,33.6228665245455,10.2853110053636,46.12307901,53.8603375954545,29,31406
"201","CHICAGO LAWN",2015,55551,3.71526692245455,17.9595339345455,2.67085104309091,16.0441262323636,49.5870972193636,1.02279699,44.7988148963636,35.0368159909091,10.6329579040909,46.7099696409091,53.2780013690909,30.6,30800
"202","CHICAGO LAWN",2016,54265,3.33011477327273,18.9501105581818,3.14790638845455,18.0620167098182,48.8498278490909,0.698218883727273,44.9629653688182,36.7108509581818,11.1087929737273,46.1981913972727,53.8018086027273,30.9,31329
"203","CHICAGO LAWN",2017,53098,3.52801284,20.7487135018182,3.20343011890909,20.5076772115455,48.0952272409091,0.553114491636364,46.7220851807273,37.36662704,11.4934018066364,46.6396496236364,53.3479881,31.5,31994
"204","CHICAGO LAWN",2018,52003,3.67864776918182,23.2337849845455,3.24785543927273,24.850337202,47.5989041298182,0.279739353909091,47.6169910104545,36.98488854,11.1481082669091,47.2337094154545,52.7538479372727,31.8,31310
"205","CHICAGO LAWN",2019,51352,3.556579634,23.0028093190909,3.12166697109091,27.1780197324545,45.95475167,0.470780357545455,49.7681505198182,36.5669662236364,9.04844009945455,46.7353182536364,53.2469071281818,31.3,34230
"206","CHICAGO LAWN",2020,51243,3.40273991327273,22.6259838481818,3.542163785,24.7254575711818,42.3945602150909,0.477526673636364,53.7948121790909,36.8329662127273,7.96088360190909,46.9215089381818,53.0565119254545,32.3,34674
"207","CHICAGO LAWN",2021,51169,3.859104595,23.1424616518182,3.36667399363636,24.8770086059091,41.576154451,0.263905837090909,55.1858129545455,36.6082037954545,8.274360061,47.9257342209091,52.0466443309091,32.2,38973
"208","CHICAGO LAWN",2022,52464,4.43775444690909,22.5613895463636,3.59016930909091,20.3216680010909,38.961468199,0.473995737818182,57.31396765,37.3004158763636,8.582512192,47.6572297236364,52.3427702763636,33.1,41099
"209","CLEARING",2010,22716,7.87781716414286,21.6215816785714,5.06334012628571,73.46892254,0.907931508142857,0.917823052,50.75745651,49.1076241471429,5.05814730828571,47.7536023614286,52.2463976385714,34.8,55952
"210","CLEARING",2011,22716,7.87781716414286,21.6215816785714,5.06334012628571,73.46892254,0.907931508142857,0.917823052,50.75745651,49.1076241471429,5.05814730828571,47.7536023614286,52.2463976385714,34.8,55952
"211","CLEARING",2012,22716,7.87781716414286,21.6215816785714,5.06334012628571,73.46892254,0.907931508142857,0.917823052,50.75745651,49.1076241471429,5.05814730828571,47.7536023614286,52.2463976385714,34.8,55952
"212","CLEARING",2013,23399,8.18746261057143,21.5785340528571,5.46240250785714,74.9249033042857,1.046237081,1.52372154728571,49.38689592,48.9658148142857,5.89177130357143,46.30246674,53.69753326,35.2,59006
"213","CLEARING",2014,24452,8.58378251485714,22.0268782685714,5.20276580985714,69.1446243771429,1.32622346257143,1.71611367371429,52.92615361,47.7697335257143,5.98042819014286,46.4963291714286,53.5036708285714,37.1,54659
"214","CLEARING",2015,24962,7.754815716,23.0541526628571,4.54609883171429,67.1726222457143,1.03870283714286,1.30833019542857,53.7562452114286,47.1946540457143,5.80422777071429,46.9887944614286,53.0112055385714,34.8,58200
"215","CLEARING",2016,25200,8.27535703957143,23.4237842242857,5.023960774,66.4776361828571,1.87128003042857,1.42069769828571,52.6837795042857,48.2997686042857,5.56077458871429,47.4016313585714,52.5983686414286,37,60500
"216","CLEARING",2017,25891,8.23351907628571,22.9856985,5.730861559,67.4413832814286,1.92681714742857,0.734245819857143,55.6919037814286,46.65780964,5.11186460171429,47.6491856828571,52.3508143171429,35.6,57045
"217","CLEARING",2018,25735,8.00102741571428,23.3525230828571,5.04517103885714,66.7969626142857,2.10365151071429,0.638567408285714,58.4145653442857,46.5030576128571,4.92927697728571,47.7903692142857,52.2096307857143,35.1,52381
"218","CLEARING",2019,24976,9.11312385842857,21.7887524514286,5.51704032585714,71.2343313585714,2.35087597985714,0.580869561714286,57.21711649,46.0188439285714,4.16360895571429,48.5569679457143,51.4430320542857,35,56250
"219","CLEARING",2020,24382,11.3894808427143,21.4445239085714,5.82397861614286,67.7527138714286,2.57211196385714,0.683315013857143,59.9426182457143,45.8461340714286,4.65592631828571,51.4335005142857,48.5664994857143,35.1,56927
"220","CLEARING",2021,25507,11.3841160007143,21.8280790585714,6.29915949485714,61.85912237,1.840300586,0.722588395571429,63.4062335257143,46.1627558728571,3.76929181014286,52.9254222428571,47.0745777571429,37,65529
"221","CLEARING",2022,24728,12.2350440795714,20.5216386871429,6.26418661528571,55.79381648,1.70355426857143,0.789811336,63.8115907071429,46.9038938685714,3.82605551128571,53.1243694728571,46.8756305271429,36.9,72813
"222","DOUGLAS",2010,19111,13.1689216341,8.6975915186,4.4770589194,10.7721185013,75.329924713,11.062814792,3.0321186292,40.287289729,10.4763490016,43.046787386,54.22144878,34,29669
"223","DOUGLAS",2011,19111,13.1689216341,8.6975915186,4.4770589194,10.7721185013,75.329924713,11.062814792,3.0321186292,40.287289729,10.4763490016,43.046787386,54.22144878,34,29669
"224","DOUGLAS",2012,19111,13.1689216341,8.6975915186,4.4770589194,10.7721185013,75.329924713,11.062814792,3.0321186292,40.287289729,10.4763490016,43.046787386,54.22144878,34,29669
"225","DOUGLAS",2013,19074,12.1801887169,9.1945081445,4.6016636051,12.5584563355,73.553030436,11.3785492583,2.672768201,38.663957101,10.9680448609,44.042351534,53.005131845,33.1,27231
"226","DOUGLAS",2014,19430,12.4957374987,11.1054263482,4.0185138882,12.416785971,72.748294285,12.375434879,2.1794506769,38.61456899,10.0490369706,41.754834442,55.318263262,35.9,26088.5
"227","DOUGLAS",2015,20323,13.6797648549,10.9865021556,3.9167817118,12.1509105023,71.575096693,13.5133982056,2.3428512193,38.602603011,8.1881809932,42.279696838,54.927100235,34.35,24683
